zip,type,decommissioned,primary_city,state,county,timezone,country,latitude,longitude,irs_estimated_population
29067,STANDARD,0,Kershaw,SC,Lancaster County,America/New_York,US,34.54,-80.58,7260
29069,STANDARD,0,Lamar,SC,Darlington County,America/New_York,US,34.16,-80.06,4070
29070,STANDARD,0,Leesville,SC,Lexington County,America/New_York,US,33.91,-81.51,13550
29071,PO BOX,0,Lexington,SC,Lexington County,America/New_York,US,33.98,-81.22,1112
29072,STANDARD,0,Lexington,SC,Lexington County,America/New_York,US,33.98,-81.22,59300
29073,STANDARD,0,Lexington,SC,Lexington County,America/New_York,US,33.89,-81.24,42410
29074,PO BOX,0,Liberty Hill,SC,Kershaw County,America/New_York,US,34.47,-80.8,259
29075,STANDARD,0,Little Mountain,SC,Newberry County,America/New_York,US,34.19,-81.41,2780
29078,STANDARD,0,Lugoff,SC,Kershaw County,America/New_York,US,34.22,-80.68,14880
29079,PO BOX,0,Lydia,SC,Darlington County,America/New_York,US,34.29,-80.11,477
29080,STANDARD,0,Lynchburg,SC,Lee County,America/New_York,US,34.05,-80.07,2250
29081,STANDARD,0,Ehrhardt,SC,Bamberg County,America/New_York,US,33.09,-81.01,870
29082,STANDARD,0,Lodge,SC,Colleton County,America/New_York,US,33.06,-80.95,450
29101,STANDARD,0,Mc Bee,SC,Chesterfield County,America/New_York,US,34.46,-80.25,2540
29102,STANDARD,0,Manning,SC,Clarendon County,America/New_York,US,33.69,-80.21,14030
29104,STANDARD,0,Mayesville,SC,Sumter County,America/New_York,US,33.98,-80.2,1190
29105,STANDARD,0,Monetta,SC,Aiken County,America/New_York,US,33.84,-81.61,1330
29107,STANDARD,0,Neeses,SC,Orangeburg County,America/New_York,US,33.53,-81.12,2260
29108,STANDARD,0,Newberry,SC,Newberry County,America/New_York,US,34.27,-81.61,16060
29111,STANDARD,0,New Zion,SC,Clarendon County,America/New_York,US,33.77,-80.01,1230
29112,STANDARD,0,North,SC,Orangeburg County,America/New_York,US,33.61,-81.1,3590
29113,STANDARD,0,Norway,SC,Orangeburg County,America/New_York,US,33.44,-81.12,1150
29114,STANDARD,0,Olanta,SC,Florence County,America/New_York,US,33.93,-79.93,1660
29115,STANDARD,0,Orangeburg,SC,Orangeburg County,America/New_York,US,33.49,-80.86,20080
29116,PO BOX,0,Orangeburg,SC,Orangeburg County,America/New_York,US,33.49,-80.86,2147
29117,UNIQUE,0,Orangeburg,SC,Orangeburg County,America/New_York,US,33.5,-80.85,221
29118,STANDARD,0,Orangeburg,SC,Orangeburg County,America/New_York,US,33.57,-80.89,12250
29122,PO BOX,0,Peak,SC,Newberry County,America/New_York,US,34.24,-81.33,72
29123,STANDARD,0,Pelion,SC,Lexington County,America/New_York,US,33.78,-81.24,6080
29125,STANDARD,0,Pinewood,SC,Sumter County,America/New_York,US,33.73,-80.46,2200
29126,STANDARD,0,Pomaria,SC,Newberry County,America/New_York,US,34.26,-81.41,2180
29127,STANDARD,0,Prosperity,SC,Newberry County,America/New_York,US,34.21,-81.53,8130
29128,STANDARD,0,Rembert,SC,Sumter County,America/New_York,US,34.09,-80.51,3540
29129,STANDARD,0,Ridge Spring,SC,Aiken County,America/New_York,US,33.84,-81.66,2520
29130,STANDARD,0,Ridgeway,SC,Fairfield County,America/New_York,US,34.3,-80.96,5340
29132,PO BOX,0,Rion,SC,Fairfield County,America/New_York,US,34.3,-81.16,59
29133,STANDARD,0,Rowesville,SC,Orangeburg County,America/New_York,US,33.37,-80.83,750
29135,STANDARD,0,Saint Matthews,SC,Calhoun County,America/New_York,US,33.66,-80.77,6750
29137,STANDARD,0,Salley,SC,Aiken County,America/New_York,US,33.56,-81.3,2040
29138,STANDARD,0,Saluda,SC,Saluda County,America/New_York,US,34,-81.77,8740
29142,STANDARD,0,Santee,SC,Orangeburg County,America/New_York,US,33.48,-80.48,4000
29143,PO BOX,0,Sardinia,SC,Clarendon County,America/New_York,US,33.77,-80.01,0
29145,STANDARD,0,Silverstreet,SC,Newberry County,America/New_York,US,34.21,-81.71,660
29146,STANDARD,0,Springfield,SC,Orangeburg County,America/New_York,US,33.49,-81.27,1290
29147,PO BOX,0,State Park,SC,Richland County,America/New_York,US,34.09,-80.97,78
29148,STANDARD,0,Summerton,SC,Clarendon County,America/New_York,US,33.6,-80.35,4570
29150,STANDARD,0,Sumter,SC,Sumter County,America/New_York,US,33.94,-80.39,32190
29151,PO BOX,0,Sumter,SC,Sumter County,America/New_York,US,33.94,-80.39,2316
29152,STANDARD,0,Shaw AFB,SC,Sumter County,America/New_York,US,33.97,-80.45,2330
29153,STANDARD,0,Sumter,SC,Sumter County,America/New_York,US,33.96,-80.31,12670
29154,STANDARD,0,Sumter,SC,Sumter County,America/New_York,US,33.88,-80.44,26170
29160,STANDARD,0,Swansea,SC,Lexington County,America/New_York,US,33.73,-81.1,6540
29161,STANDARD,0,Timmonsville,SC,Florence County,America/New_York,US,34.13,-79.94,8810
29162,STANDARD,0,Turbeville,SC,Clarendon County,America/New_York,US,33.89,-80.01,2090
29163,STANDARD,0,Vance,SC,Orangeburg County,America/New_York,US,33.43,-80.42,1560
29164,STANDARD,0,Wagener,SC,Aiken County,America/New_York,US,33.65,-81.36,3600
29166,STANDARD,0,Ward,SC,Saluda County,America/New_York,US,33.85,-81.73,680
29168,STANDARD,0,Wedgefield,SC,Sumter County,America/New_York,US,33.89,-80.54,2670
29169,STANDARD,0,West Columbia,SC,Lexington County,America/New_York,US,33.99,-81.08,16810
29170,STANDARD,0,West Columbia,SC,Lexington County,America/New_York,US,33.94,-81.15,19380
29171,PO BOX,0,West Columbia,SC,Lexington County,America/New_York,US,33.99,-81.08,1117
29172,STANDARD,0,West Columbia,SC,Lexington County,America/New_York,US,33.91,-81.08,7660
29175,STANDARD,0,Westville,SC,Kershaw County,America/New_York,US,34.45,-80.58,260
29177,PO BOX,0,White Rock,SC,Richland County,America/New_York,US,34.14,-81.06,330
29178,STANDARD,0,Whitmire,SC,Newberry County,America/New_York,US,34.5,-81.61,2450
29180,STANDARD,0,Winnsboro,SC,Fairfield County,America/New_York,US,34.37,-81.08,10510
29201,STANDARD,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,8300
29202,PO BOX,0,Columbia,SC,Richland County,America/New_York,US,33.99,-81.03,1631
29203,STANDARD,0,Columbia,SC,Richland County,America/New_York,US,34.1,-81.04,29930
29204,STANDARD,0,Columbia,SC,Richland County,America/New_York,US,34.03,-81,13160
29205,STANDARD,0,Columbia,SC,Richland County,America/New_York,US,33.99,-81,16970
29206,STANDARD,0,Columbia,SC,Richland County,America/New_York,US,34.03,-80.96,18530
29207,PO BOX,0,Columbia,SC,Richland County,America/New_York,US,34.04,-80.85,467
29208,UNIQUE,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,132
29209,STANDARD,0,Columbia,SC,Richland County,America/New_York,US,33.93,-80.95,28920
29210,STANDARD,0,Columbia,SC,Richland County,America/New_York,US,34.05,-81.11,27230
29211,PO BOX,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,416
29212,STANDARD,0,Columbia,SC,Lexington County,America/New_York,US,34.08,-81.2,26330
29214,UNIQUE,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,0
29215,UNIQUE,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,0
29216,UNIQUE,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,0
29217,UNIQUE,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,0
29218,UNIQUE,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,0
29219,UNIQUE,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,14
29220,UNIQUE,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,30
29221,PO BOX,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,961
29222,STANDARD,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,0
29223,STANDARD,0,Columbia,SC,Richland County,America/New_York,US,34.09,-80.92,44200
29224,PO BOX,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,974
29225,UNIQUE,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,97
29226,UNIQUE,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,26
29227,UNIQUE,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,0
29228,PO BOX,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,157
29229,STANDARD,0,Columbia,SC,Richland County,America/New_York,US,34.14,-80.89,48540
29230,PO BOX,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,677
29240,PO BOX,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,359
29250,PO BOX,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,417
29260,PO BOX,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,442
29290,PO BOX,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,611
29292,PO BOX,0,Columbia,SC,Richland County,America/New_York,US,34,-81.03,0
29301,STANDARD,0,Spartanburg,SC,Spartanburg County,America/New_York,US,34.93,-82.01,28230
29302,STANDARD,0,Spartanburg,SC,Spartanburg County,America/New_York,US,34.88,-81.84,14620
29303,STANDARD,0,Spartanburg,SC,Spartanburg County,America/New_York,US,35,-81.96,17470
29304,PO BOX,0,Spartanburg,SC,Spartanburg County,America/New_York,US,34.94,-81.92,2180
29305,PO BOX,0,Spartanburg,SC,Spartanburg County,America/New_York,US,34.94,-81.92,518
29306,STANDARD,0,Spartanburg,SC,Spartanburg County,America/New_York,US,34.94,-81.92,12780
29307,STANDARD,0,Spartanburg,SC,Spartanburg County,America/New_York,US,34.98,-81.83,15550
29316,STANDARD,0,Boiling Springs,SC,Spartanburg County,America/New_York,US,35.04,-81.98,26240
29318,STANDARD,1,Boiling Springs,SC,Spartanburg County,America/New_York,US,34.94,-81.92,55
29319,UNIQUE,0,Spartanburg,SC,Spartanburg County,America/New_York,US,34.94,-81.92,0
29320,PO BOX,0,Arcadia,SC,Spartanburg County,America/New_York,US,34.96,-81.99,644
29321,STANDARD,0,Buffalo,SC,Union County,America/New_York,US,34.72,-81.68,2080
29322,STANDARD,0,Campobello,SC,Spartanburg County,America/New_York,US,35.11,-82.14,8070
29323,STANDARD,0,Chesnee,SC,Spartanburg County,America/New_York,US,35.14,-81.86,13740
29324,PO BOX,0,Clifton,SC,Spartanburg County,America/New_York,US,34.98,-81.83,250
29325,STANDARD,0,Clinton,SC,Laurens County,America/New_York,US,34.47,-81.86,11020
29329,PO BOX,0,Converse,SC,Spartanburg County,America/New_York,US,34.99,-81.84,406
29330,STANDARD,0,Cowpens,SC,Spartanburg County,America/New_York,US,35.01,-81.8,6910
29331,PO BOX,0,Cross Anchor,SC,Spartanburg County,America/New_York,US,34.65,-81.84,248
29332,STANDARD,0,Cross Hill,SC,Laurens County,America/New_York,US,34.3,-81.98,2040
29333,PO BOX,0,Drayton,SC,Spartanburg County,America/New_York,US,34.97,-81.91,583
29334,STANDARD,0,Duncan,SC,Spartanburg County,America/New_York,US,34.93,-82.13,14110
29335,STANDARD,0,Enoree,SC,Spartanburg County,America/New_York,US,34.65,-81.96,3730
29336,PO BOX,0,Fairforest,SC,Spartanburg County,America/New_York,US,34.95,-81.99,699
29338,PO BOX,0,Fingerville,SC,Spartanburg County,America/New_York,US,35.14,-82,192
29340,STANDARD,0,Gaffney,SC,Cherokee County,America/New_York,US,35.07,-81.65,16000
29341,STANDARD,0,Gaffney,SC,Cherokee County,America/New_York,US,35.11,-81.71,16540
29342,PO BOX,0,Gaffney,SC,Cherokee County,America/New_York,US,35.07,-81.65,1747
29346,PO BOX,0,Glendale,SC,Spartanburg County,America/New_York,US,34.95,-81.84,347
29348,PO BOX,0,Gramling,SC,Spartanburg County,America/New_York,US,35.07,-82.16,293
29349,STANDARD,0,Inman,SC,Spartanburg County,America/New_York,US,35.05,-82.09,31220
29351,STANDARD,0,Joanna,SC,Laurens County,America/New_York,US,34.41,-81.81,1160
29353,STANDARD,0,Jonesville,SC,Union County,America/New_York,US,34.83,-81.67,3220
29355,STANDARD,0,Kinards,SC,Laurens County,America/New_York,US,34.29,-81.83,620
29356,STANDARD,0,Landrum,SC,Spartanburg County,America/New_York,US,35.17,-82.18,7400
29360,STANDARD,0,Laurens,SC,Laurens County,America/New_York,US,34.5,-82.02,16920
29364,PO BOX,0,Lockhart,SC,Union County,America/New_York,US,34.79,-81.46,569
29365,STANDARD,0,Lyman,SC,Spartanburg County,America/New_York,US,34.95,-82.12,11980
29368,PO BOX,0,Mayo,SC,Spartanburg County,America/New_York,US,35.08,-81.86,917
29369,STANDARD,0,Moore,SC,Spartanburg County,America/New_York,US,34.87,-82.02,14650
29370,STANDARD,0,Mountville,SC,Laurens County,America/New_York,US,34.33,-81.95,820
29372,STANDARD,0,Pacolet,SC,Spartanburg County,America/New_York,US,34.89,-81.76,3630
29373,PO BOX,0,Pacolet Mills,SC,Spartanburg County,America/New_York,US,34.92,-81.75,539
29374,STANDARD,0,Pauline,SC,Spartanburg County,America/New_York,US,34.83,-81.87,3180
29375,PO BOX,0,Reidville,SC,Spartanburg County,America/New_York,US,34.86,-82.11,446
29376,STANDARD,0,Roebuck,SC,Spartanburg County,America/New_York,US,34.87,-81.96,7230
29377,PO BOX,0,Startex,SC,Spartanburg County,America/New_York,US,34.93,-82.09,707
29378,PO BOX,0,Una,SC,Spartanburg County,America/New_York,US,34.97,-81.97,1394
29379,STANDARD,0,Union,SC,Union County,America/New_York,US,34.72,-81.62,13820
29384,STANDARD,0,Waterloo,SC,Laurens County,America/New_York,US,34.35,-82.05,3260
29385,STANDARD,0,Wellford,SC,Spartanburg County,America/New_York,US,34.95,-82.09,7360
29386,PO BOX,0,White Stone,SC,Spartanburg County,America/New_York,US,34.95,-81.85,133
29388,STANDARD,0,Woodruff,SC,Spartanburg County,America/New_York,US,34.74,-82.03,13550
29390,UNIQUE,1,Duncan,SC,Spartanburg County,America/New_York,US,34.93,-82.14,0
29391,UNIQUE,1,Duncan,SC,Spartanburg County,America/New_York,US,34.93,-82.14,0
29395,UNIQUE,0,Jonesville,SC,Union County,America/New_York,US,34.84,-81.68,0
29401,STANDARD,0,Charleston,SC,Charleston County,America/New_York,US,32.78,-79.93,5720
29402,PO BOX,0,Charleston,SC,Charleston County,America/New_York,US,32.78,-79.99,626
29403,STANDARD,0,Charleston,SC,Charleston County,America/New_York,US,32.81,-79.94,13520
29404,STANDARD,0,Charleston AFB,SC,Charleston County,America/New_York,US,32.9,-80.06,1910
29405,STANDARD,0,North Charleston,SC,Charleston County,America/New_York,US,32.86,-79.98,19460
29406,STANDARD,0,Charleston,SC,Charleston County,America/New_York,US,32.94,-80.04,22430
29407,STANDARD,0,Charleston,SC,Charleston County,America/New_York,US,32.78,-79.99,29890
29409,UNIQUE,0,Charleston,SC,Charleston County,America/New_York,US,32.8,-79.96,227
29410,STANDARD,0,Hanahan,SC,Berkeley County,America/New_York,US,32.91,-80.01,17030
29412,STANDARD,0,Charleston,SC,Charleston County,America/New_York,US,32.71,-79.95,34530
29413,PO BOX,0,Charleston,SC,Charleston County,America/New_York,US,32.78,-79.99,962
29414,STANDARD,0,Charleston,SC,Charleston County,America/New_York,US,32.84,-80.09,39010
29415,PO BOX,0,North Charleston,SC,Charleston County,America/New_York,US,32.78,-79.99,802
29416,PO BOX,0,Charleston,SC,Charleston County,America/New_York,US,32.78,-79.99,501
29417,PO BOX,0,Charleston,SC,Charleston County,America/New_York,US,32.78,-79.99,941
29418,STANDARD,0,North Charleston,SC,Charleston County,America/New_York,US,32.91,-80.09,19970
29419,PO BOX,0,North Charleston,SC,Charleston County,America/New_York,US,32.93,-80.1,1139
29420,STANDARD,0,North Charleston,SC,Dorchester County,America/New_York,US,32.93,-80.1,20650
29422,PO BOX,0,Charleston,SC,Charleston County,America/New_York,US,32.78,-79.99,758
29423,PO BOX,0,Charleston,SC,Charleston County,America/New_York,US,32.98,-80.07,818
29424,UNIQUE,0,Charleston,SC,Charleston County,America/New_York,US,32.78,-79.94,64
29425,UNIQUE,0,Charleston,SC,Charleston County,America/New_York,US,32.78,-79.99,0
29426,STANDARD,0,Adams Run,SC,Charleston County,America/New_York,US,32.8,-80.37,1380
29429,STANDARD,0,Awendaw,SC,Charleston County,America/New_York,US,33.03,-79.61,3710
29430,PO BOX,1,Bethera,SC,Berkeley County,America/New_York,US,33.2,-79.78,0
29431,STANDARD,0,Bonneau,SC,Berkeley County,America/New_York,US,33.3,-79.95,5360
29432,STANDARD,0,Branchville,SC,Orangeburg County,America/New_York,US,33.25,-80.81,2100
29433,PO BOX,0,Canadys,SC,Colleton County,America/New_York,US,33.05,-80.62,49
29434,STANDARD,0,Cordesville,SC,Berkeley County,America/New_York,US,33.13,-79.88,470
29435,STANDARD,0,Cottageville,SC,Colleton County,America/New_York,US,32.93,-80.47,3280
29436,STANDARD,0,Cross,SC,Berkeley County,America/New_York,US,33.32,-80.14,3440
29437,STANDARD,0,Dorchester,SC,Dorchester County,America/New_York,US,33.13,-80.39,1920
29438,STANDARD,0,Edisto Island,SC,Charleston County,America/New_York,US,32.56,-80.28,2460
29439,PO BOX,0,Folly Beach,SC,Charleston County,America/New_York,US,32.65,-79.95,1979
29440,STANDARD,0,Georgetown,SC,Georgetown County,America/New_York,US,33.36,-79.29,21740
29442,PO BOX,0,Georgetown,SC,Georgetown County,America/New_York,US,33.36,-79.29,2591
29445,STANDARD,0,Goose Creek,SC,Berkeley County,America/New_York,US,32.98,-79.99,51940
29446,STANDARD,0,Green Pond,SC,Colleton County,America/New_York,US,32.73,-80.61,850
29447,PO BOX,0,Grover,SC,Dorchester County,America/New_York,US,33.1,-80.59,63
29448,STANDARD,0,Harleyville,SC,Dorchester County,America/New_York,US,33.21,-80.44,2010
29449,STANDARD,0,Hollywood,SC,Charleston County,America/New_York,US,32.75,-80.2,7090
29450,STANDARD,0,Huger,SC,Berkeley County,America/New_York,US,33.09,-79.8,2760
29451,STANDARD,0,Isle Of Palms,SC,Charleston County,America/New_York,US,32.8,-79.75,4280
29452,PO BOX,0,Jacksonboro,SC,Colleton County,America/New_York,US,32.77,-80.45,451
29453,STANDARD,0,Jamestown,SC,Berkeley County,America/New_York,US,33.28,-79.69,970
29455,STANDARD,0,Johns Island,SC,Charleston County,America/New_York,US,32.72,-80.07,23600
29456,STANDARD,0,Ladson,SC,Dorchester County,America/New_York,US,33,-80.1,31030
29457,PO BOX,0,Johns Island,SC,Charleston County,America/New_York,US,32.72,-80.07,1005
29458,STANDARD,0,Mc Clellanville,SC,Charleston County,America/New_York,US,33.08,-79.46,2080
29461,STANDARD,0,Moncks Corner,SC,Berkeley County,America/New_York,US,33.19,-79.99,36210
29464,STANDARD,0,Mount Pleasant,SC,Charleston County,America/New_York,US,32.82,-79.86,45370
29465,PO BOX,0,Mount Pleasant,SC,Charleston County,America/New_York,US,32.82,-79.86,1175
29466,STANDARD,0,Mount Pleasant,SC,Charleston County,America/New_York,US,32.88,-79.79,39500
29468,STANDARD,0,Pineville,SC,Berkeley County,America/New_York,US,33.42,-80.02,1420
29469,STANDARD,0,Pinopolis,SC,Berkeley County,America/New_York,US,33.26,-80.06,780
29470,STANDARD,0,Ravenel,SC,Charleston County,America/New_York,US,32.77,-80.22,3910
29471,STANDARD,0,Reevesville,SC,Dorchester County,America/New_York,US,33.2,-80.64,1290
29472,STANDARD,0,Ridgeville,SC,Dorchester County,America/New_York,US,33.08,-80.3,7580
29474,STANDARD,0,Round O,SC,Colleton County,America/New_York,US,32.93,-80.54,1850
29475,STANDARD,0,Ruffin,SC,Colleton County,America/New_York,US,33,-80.81,2190
29476,PO BOX,0,Russellville,SC,Berkeley County,America/New_York,US,33.39,-79.97,157
29477,STANDARD,0,Saint George,SC,Dorchester County,America/New_York,US,33.18,-80.58,5310
29479,STANDARD,0,Saint Stephen,SC,Berkeley County,America/New_York,US,33.4,-79.92,5290
29481,STANDARD,0,Smoaks,SC,Colleton County,America/New_York,US,33.08,-80.81,1370
29482,STANDARD,0,Sullivans Island,SC,Charleston County,America/New_York,US,32.76,-79.85,1850
29483,STANDARD,0,Summerville,SC,Dorchester County,America/New_York,US,33.05,-80.19,49760
29484,PO BOX,0,Summerville,SC,Dorchester County,America/New_York,US,33,-80.17,2060
29485,STANDARD,0,Summerville,SC,Dorchester County,America/New_York,US,33,-80.17,51600
29486,STANDARD,0,Summerville,SC,Berkeley County,America/New_York,US,33.02,-80.18,25250
29487,STANDARD,0,Wadmalaw Island,SC,Charleston County,America/New_York,US,32.68,-80.16,2280
29488,STANDARD,0,Walterboro,SC,Colleton County,America/New_York,US,32.9,-80.67,18370
29492,STANDARD,0,Charleston,SC,Berkeley County,America/New_York,US,32.9,-79.91,17340
29493,PO BOX,0,Williams,SC,Colleton County,America/New_York,US,33.03,-80.84,165
29501,STANDARD,0,Florence,SC,Florence County,America/New_York,US,34.18,-79.78,38910
29502,PO BOX,0,Florence,SC,Florence County,America/New_York,US,34.18,-79.78,1833
29503,PO BOX,0,Florence,SC,Florence County,America/New_York,US,34.18,-79.78,876
29504,PO BOX,0,Florence,SC,Florence County,America/New_York,US,34.18,-79.78,1095
29505,STANDARD,0,Florence,SC,Florence County,America/New_York,US,34.13,-79.69,21420
